date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:40:07	94477/94477	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-1710d%22	https://cdn.davisawning.com/products/retractable-roof-premium-fabric-1.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-premium-fabric-1.jpg	(from https://davisawning.com/retractable-roof/)
07:40:07	73795/73795	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-12043%22	https://cdn.davisawning.com/products/retractable-roof-premium-fabric-2.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-premium-fabric-2.jpg	(from https://davisawning.com/retractable-roof/)
07:40:07	23615/23615	---M--	200	added ('OK')	image/png	etag:%226936913d-5c3f%22	https://cdn.davisawning.com/products/retractable-roof-premium-fabric-uv-blocking.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-premium-fabric-uv-blocking.png	(from https://davisawning.com/retractable-roof/)
07:40:08	45047/45047	---M--	200	added ('OK')	image/png	etag:%226936913d-aff7%22	https://cdn.davisawning.com/products/retractable-roof-premium-fabric-rain-resistance.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-premium-fabric-rain-resistance.png	(from https://davisawning.com/retractable-roof/)
07:40:08	4495/4495	---M--	200	added ('OK')	image/png	etag:%226936913d-118f%22	https://cdn.davisawning.com/products/retractable-roof-premium-fabric-wind-resistance.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-premium-fabric-wind-resistance.png	(from https://davisawning.com/retractable-roof/)
07:40:08	6980/6980	---M--	200	added ('OK')	image/png	etag:%226936913d-1b44%22	https://cdn.davisawning.com/products/retractable-roof-premium-fabric-temperature-control.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-premium-fabric-temperature-control.png	(from https://davisawning.com/retractable-roof/)
07:40:08	8824/8824	---M--	200	added ('OK')	image/png	etag:%226936913d-2278%22	https://cdn.davisawning.com/products/retractable-roof-premium-fabric-ventilation.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-premium-fabric-ventilation.png	(from https://davisawning.com/retractable-roof/)
07:40:09	49687/49687	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-c217%22	https://cdn.davisawning.com/products/retractable-roof-fabric-specifications.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-fabric-specifications.jpg	(from https://davisawning.com/retractable-roof/)
07:40:10	49221/49221	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-c045%22	https://cdn.davisawning.com/products/retractable-roof-fabric-specifications-brown.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-fabric-specifications-brown.jpg	(from https://davisawning.com/retractable-roof/)
07:40:10	30179/30179	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-75e3%22	https://cdn.davisawning.com/products/retractable-roof-fabric-specifications-white.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-fabric-specifications-white.jpg	(from https://davisawning.com/retractable-roof/)
07:40:10	41401/41401	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-a1b9%22	https://cdn.davisawning.com/products/retractable-roof-fabric-specifications-beige.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-fabric-specifications-beige.jpg	(from https://davisawning.com/retractable-roof/)
07:40:10	46546/46546	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-b5d2%22	https://cdn.davisawning.com/products/retractable-roof-fabric-specifications-grey.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-fabric-specifications-grey.jpg	(from https://davisawning.com/retractable-roof/)
07:40:11	320350/320350	---M--	200	added ('OK')	image/png	etag:%226936913d-4e35e%22	https://cdn.davisawning.com/products/retractable-roof-wall-mounted.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-wall-mounted.png	(from https://davisawning.com/retractable-roof/)
07:40:11	360751/360751	---M--	200	added ('OK')	image/png	etag:%226936913d-5812f%22	https://cdn.davisawning.com/products/retractable-roof-wall-mounted-combined.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-wall-mounted-combined.png	(from https://davisawning.com/retractable-roof/)
07:40:12	218908/218908	---M--	200	added ('OK')	image/png	etag:%226936913d-3571c%22	https://cdn.davisawning.com/products/retractable-roof-free-standing.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-free-standing.png	(from https://davisawning.com/retractable-roof/)
07:40:12	249719/249719	---M--	200	added ('OK')	image/png	etag:%226936913d-3cf77%22	https://cdn.davisawning.com/products/retractable-roof-free-standing-combined.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-free-standing-combined.png	(from https://davisawning.com/retractable-roof/)
07:40:12	288313/288313	---M--	200	added ('OK')	image/png	etag:%226936913d-46639%22	https://cdn.davisawning.com/products/retractable-roof-double-sided.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-double-sided.png	(from https://davisawning.com/retractable-roof/)
07:40:14	15973/15973	---M--	200	added ('OK')	image/png	etag:%226936913c-3e65%22	https://cdn.davisawning.com/products/dooya.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/dooya.png	(from https://davisawning.com/retractable-roof/)
07:40:14	371737/371737	---M--	200	added ('OK')	image/png	etag:%226936913d-5ac19%22	https://cdn.davisawning.com/products/retractable-roof-double-sided-combined.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-double-sided-combined.png	(from https://davisawning.com/retractable-roof/)
07:40:14	374511/374511	---M--	200	added ('OK')	image/png	etag:%226936913d-5b6ef%22	https://cdn.davisawning.com/products/retractable-roof-inclined-rod-supported.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-inclined-rod-supported.png	(from https://davisawning.com/retractable-roof/)
07:40:14	471244/471244	---M--	200	added ('OK')	image/png	etag:%226936913d-730cc%22	https://cdn.davisawning.com/products/retractable-roof-wall-clamped.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-wall-clamped.png	(from https://davisawning.com/retractable-roof/)
07:40:15	61407/61407	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-efdf%22	https://cdn.davisawning.com/products/retractable-roof-case-1.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-1.jpg	(from https://davisawning.com/retractable-roof/)
07:40:15	84470/84470	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-149f6%22	https://cdn.davisawning.com/products/retractable-roof-case-2.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-2.jpg	(from https://davisawning.com/retractable-roof/)
07:40:15	109211/109211	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-1aa9b%22	https://cdn.davisawning.com/products/retractable-roof-case-3.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-3.jpg	(from https://davisawning.com/retractable-roof/)
07:40:15	89903/89903	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-15f2f%22	https://cdn.davisawning.com/products/retractable-roof-case-4.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-4.jpg	(from https://davisawning.com/retractable-roof/)
07:40:15	104251/104251	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-1973b%22	https://cdn.davisawning.com/products/retractable-roof-case-5.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-5.jpg	(from https://davisawning.com/retractable-roof/)
07:40:16	107337/107337	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-1a349%22	https://cdn.davisawning.com/products/retractable-roof-case-6.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-6.jpg	(from https://davisawning.com/retractable-roof/)
07:40:16	97302/97302	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-17c16%22	https://cdn.davisawning.com/products/retractable-roof-case-7.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-7.jpg	(from https://davisawning.com/retractable-roof/)
07:40:16	90572/90572	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-161cc%22	https://cdn.davisawning.com/products/retractable-roof-case-8.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-8.jpg	(from https://davisawning.com/retractable-roof/)
07:40:16	88879/88879	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-15b2f%22	https://cdn.davisawning.com/products/retractable-roof-case-9.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-9.jpg	(from https://davisawning.com/retractable-roof/)
07:40:17	86295/86295	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-15117%22	https://cdn.davisawning.com/products/retractable-roof-case-10.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-10.jpg	(from https://davisawning.com/retractable-roof/)
07:40:17	95577/95577	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-17559%22	https://cdn.davisawning.com/products/retractable-roof-case-11.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-11.jpg	(from https://davisawning.com/retractable-roof/)
07:40:17	52053/52053	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-cb55%22	https://cdn.davisawning.com/products/retractable-roof-case-12.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-12.jpg	(from https://davisawning.com/retractable-roof/)
07:40:17	52906/52906	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-ceaa%22	https://cdn.davisawning.com/products/retractable-roof-case-13.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-13.jpg	(from https://davisawning.com/retractable-roof/)
07:40:18	70368/70368	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-112e0%22	https://cdn.davisawning.com/products/retractable-roof-case-14.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-14.jpg	(from https://davisawning.com/retractable-roof/)
07:40:18	64595/64595	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-fc53%22	https://cdn.davisawning.com/products/retractable-roof-case-15.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-15.jpg	(from https://davisawning.com/retractable-roof/)
07:40:19	66873/66873	---M--	200	added ('OK')	image/jpeg	etag:%226936913d-10539%22	https://cdn.davisawning.com/products/retractable-roof-case-16.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/retractable-roof-case-16.jpg	(from https://davisawning.com/retractable-roof/)
07:40:19	4632/4632	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-1218%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-1.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-1.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:19	3158/3158	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-c56%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-2.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-2.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:20	3163/3163	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-c5b%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-3.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-3.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:20	3209/3209	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-c89%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-4.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-4.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:20	3809/3809	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-ee1%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-5.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-5.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:20	4004/4004	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-fa4%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-6.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-icon-6.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:21	85902/85902	---M--	200	added ('OK')	image/png	etag:%226936913c-14f8e%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f150.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f150.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:21	37409/37409	---M--	200	added ('OK')	image/png	etag:%226936913c-9221%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f150-customizable-size.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f150-customizable-size.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:21	5897/5897	---M--	200	added ('OK')	image/png	etag:%226936913c-1709%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f150-blades.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f150-blades.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:21	5203/5203	---M--	200	added ('OK')	image/png	etag:%226936913c-1453%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f150-gutter.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f150-gutter.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:22	5574/5574	---M--	200	added ('OK')	image/png	etag:%226936913c-15c6%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f150-posts.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f150-posts.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:22	96503/96503	---M--	200	added ('OK')	image/png	etag:%226936913c-178f7%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f168.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f168.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:23	49929/49929	---M--	200	added ('OK')	image/png	etag:%226936913c-c309%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f168-customizable-size.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f168-customizable-size.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:23	5676/5676	---M--	200	added ('OK')	image/png	etag:%226936913c-162c%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f168-blades-with-light.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f168-blades-with-light.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:23	4745/4745	---M--	200	added ('OK')	image/png	etag:%226936913c-1289%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f168-gutter.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f168-gutter.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:23	6879/6879	---M--	200	added ('OK')	image/png	etag:%226936913c-1adf%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f168-posts.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f168-posts.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:23	90670/90670	---M--	200	added ('OK')	image/png	etag:%226936913c-1622e%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:24	38533/38533	---M--	200	added ('OK')	image/png	etag:%226936913c-9685%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-customizable-size.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-customizable-size.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:24	7147/7147	---M--	200	added ('OK')	image/png	etag:%226936913c-1beb%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-blades-with-light.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-blades-with-light.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:24	5228/5228	---M--	200	added ('OK')	image/png	etag:%226936913c-146c%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-side-beam.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-side-beam.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:25	6573/6573	---M--	200	added ('OK')	image/png	etag:%226936913c-19ad%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-gutter.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-gutter.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:25	7212/7212	---M--	200	added ('OK')	image/png	etag:%226936913c-1c2c%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-posts.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-posts.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:25	5400/5400	---M--	200	added ('OK')	image/png	etag:%226936913c-1518%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-post.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-post.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:26	97900/97900	---M--	200	added ('OK')	image/png	etag:%226936913c-17e6c%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:26	49138/49138	---M--	200	added ('OK')	image/png	etag:%226936913c-bff2%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro-customizable-size.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro-customizable-size.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:26	7039/7039	---M--	200	added ('OK')	image/png	etag:%226936913c-1b7f%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro-blade-with-light.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro-blade-with-light.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:26	4930/4930	---M--	200	added ('OK')	image/png	etag:%226936913c-1342%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro-side-beam-gutter.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro-side-beam-gutter.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:26	5916/5916	---M--	200	added ('OK')	image/png	etag:%226936913c-171c%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro-decorative-cover.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro-decorative-cover.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:27	5252/5252	---M--	200	added ('OK')	image/png	etag:%226936913c-1484%22	https://cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro-posts.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/aluminum-bioclimate-pergola-f210-pro-posts.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:27	33584/33584	---M--	200	added ('OK')	image/png	etag:%226936913c-8330%22	https://cdn.davisawning.com/products/awning-adjustable-brightness.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/awning-adjustable-brightness.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:28	85901/85901	---M--	200	added ('OK')	image/png	etag:%226936913c-14f8d%22	https://cdn.davisawning.com/products/awning-colorful-rgb-lighting.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/awning-colorful-rgb-lighting.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:28	123053/123053	---M--	200	added ('OK')	image/png	etag:%226936913c-1e0ad%22	https://cdn.davisawning.com/products/awning-manual-and-electric-dual-use.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/awning-manual-and-electric-dual-use.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:28	110016/110016	---M--	200	added ('OK')	image/png	etag:%226936913c-1adc0%22	https://cdn.davisawning.com/products/awning-smartphone-control.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/awning-smartphone-control.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:28	54699/54699	---M--	200	added ('OK')	image/png	etag:%226936913c-d5ab%22	https://cdn.davisawning.com/products/awning-wind-light-and-rain-sensor.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/awning-wind-light-and-rain-sensor.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:29	133151/133151	---M--	200	added ('OK')	image/png	etag:%226936913d-2081f%22	https://cdn.davisawning.com/products/hanging-fans.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/hanging-fans.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:29	237163/237163	---M--	200	added ('OK')	image/png	etag:%226936913d-39e6b%22	https://cdn.davisawning.com/products/zip-screen-roller-blinds.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/zip-screen-roller-blinds.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:30	206796/206796	---M--	200	added ('OK')	image/png	etag:%226936913d-327cc%22	https://cdn.davisawning.com/products/overhanging-roof.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/overhanging-roof.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:30	232901/232901	---M--	200	added ('OK')	image/png	etag:%226936913c-38dc5%22	https://cdn.davisawning.com/products/decorative-aluminum-sheet.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/decorative-aluminum-sheet.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:30	375281/375281	---M--	200	added ('OK')	image/png	etag:%226936913d-5b9f1%22	https://cdn.davisawning.com/products/wpc-wood-plastic-decking.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/wpc-wood-plastic-decking.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:30	238120/238120	---M--	200	added ('OK')	image/png	etag:%226936913d-3a228%22	https://cdn.davisawning.com/products/shutters-windows.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/shutters-windows.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:30	152617/152617	---M--	200	added ('OK')	image/png	etag:%226936913c-25429%22	https://cdn.davisawning.com/products/bioclimate-pergola-custom-logo.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/bioclimate-pergola-custom-logo.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:31	13832/13832	---M--	200	added ('OK')	image/png	etag:%226936913c-3608%22	https://cdn.davisawning.com/products/bioclimate-pergola-custom-colors.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/bioclimate-pergola-custom-colors.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:31	373446/373446	---M--	200	added ('OK')	image/png	etag:%226936913d-5b2c6%22	https://cdn.davisawning.com/products/glass-doors.png	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/glass-doors.png	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:31	20290/20290	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-4f42%22	https://cdn.davisawning.com/products/bioclimate-pergola-standard-freestanding.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/bioclimate-pergola-standard-freestanding.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:31	18114/18114	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-46c2%22	https://cdn.davisawning.com/products/bioclimate-pergola-front-post-type.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/bioclimate-pergola-front-post-type.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:31	18591/18591	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-489f%22	https://cdn.davisawning.com/products/bioclimate-pergola-post-type-combination.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/bioclimate-pergola-post-type-combination.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:32	20421/20421	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-4fc5%22	https://cdn.davisawning.com/products/bioclimate-pergola-built-in-suspension-type.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/bioclimate-pergola-built-in-suspension-type.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:32	17809/17809	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-4591%22	https://cdn.davisawning.com/products/bioclimate-pergola-diagonal-brace-type.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/bioclimate-pergola-diagonal-brace-type.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:33	19261/19261	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-4b3d%22	https://cdn.davisawning.com/products/bioclimate-pergola-wall-mounted-combination-type.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/bioclimate-pergola-wall-mounted-combination-type.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:33	33658/33658	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-837a%22	https://cdn.davisawning.com/products/bioclimate-pergola-drainage-system-1.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/bioclimate-pergola-drainage-system-1.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
07:40:33	138412/138412	---M--	200	added ('OK')	image/jpeg	etag:%226936913c-21cac%22	https://cdn.davisawning.com/products/bioclimate-pergola-drainage-system.jpg	C:/Users/Hi/Desktop/mm/00/cdn.davisawning.com/products/bioclimate-pergola-drainage-system.jpg	(from https://davisawning.com/aluminum-bioclimate-pergola/)
